Tutorial Group,Student ID,School,Name,Gender,CGPA
G-50,1864,SSS,Nolan Reyes,Male,4.16
G-50,1998,CCDS,Owen Wang,Male,4.12
G-50,1990,EEE,Peter Lee,Male,4.11
G-50,1150,CCEB,Qori Cahyani,Female,4.15
G-50,186,SoH,Rhea Nair,Female,4.19
G-50,2827,CEE,Santhosh Menon,Male,4
G-50,1331,MSE,Siti Khadijah,Female,4.01
G-50,3790,CCDS,Sophia Liu,Female,4
G-50,1113,SoH,Sophia Zhang,Female,4.19
G-50,2933,ADM,Syed Faris Bin Ali,Male,4.3
G-50,2576,NIE,Tanisha Reddy,Female,4.01
G-50,2657,SoH,Widi Hardiyanto,Male,4.05
G-50,1826,CEE,Wiley Huang,Male,4.05
G-50,2882,CoB (NBS),Zhen Zhou,Male,4.15
G-51,3878,CCEB,Amelia Martin,Female,3.86
G-51,4107,ADM,Annie Goh,Female,4
G-51,2457,CoB (NBS),Arvind Menon,Male,3.95
G-51,4670,EEE,Asim Hussain,Male,3.96
G-51,860,CCEB,Bella Evans,Female,4.19
G-51,3770,SoH,Daphne Kwan,Female,4.15
G-51,1390,CoB (NBS),Duncan Lee,Male,4
G-51,479,CoE,Dustin Yang,Male,4.01
G-51,2773,EEE,Eli Barnes,Male,4.52
G-51,2458,MAE,Emilia Tan,Female,4.18
G-51,8,CCEB,Emily Turner,Female,4.08
G-51,4899,CoB (NBS),Esther Tan,Female,4.12
G-51,5589,EEE,Gabriel Navarro,Male,4.14
G-51,2190,EEE,Gavin Harris,Male,4.15
G-51,1068,CCEB,Gina Alvarado,Female,4.19
G-51,61,EEE,Heath Cruz,Male,4.18
G-51,3034,CoB (NBS),Ivan Novikov,Male,4
G-51,2968,SSS,Jasmine Tan,Female,4.06
G-51,3017,CEE,Jaxon Thomas,Male,4.04
G-51,4715,SSS,Jett Li,Male,3.87
G-51,2895,CCEB,Kara Liu,Female,4.11
G-51,228,SSS,Kenzie Tsai,Female,3.89
G-51,1798,CEE,Kim Lee,Female,4.14
G-51,3420,SSS,Krisha Malhotra,Female,4.03
G-51,534,CoE,Leo Sanders,Male,4.2
G-51,2820,CCDS,Lila Allen,Female,4.04
G-51,804,EEE,Min Xu,Female,4.12
G-51,2993,SoH,Ming Yi Tan,Female,4
G-51,2199,CoB (NBS),Neha Mehta,Female,4.1
G-51,912,CoB (NBS),Nida Bukhari,Female,4.01
G-51,2318,MSE,Nusrat Bukhari,Female,4.22
G-51,2245,ASE,Olivia Harris,Female,4.02
G-51,4768,EEE,Omer Hussain,Male,4.11
G-51,5836,EEE,Prakash Menon,Male,3.96
G-51,4632,CCDS,Rina Binti Khairul,Female,4.05
G-51,1142,MAE,Saad Khan,Male,4
G-51,2178,CCDS,Samuel Ng,Male,4.04
G-51,5318,CCEB,Sanya Rao,Female,4.01
G-51,2197,CoB (NBS),Serena Liu,Female,4.09
G-51,5492,CCEB,Shazia Ahmed,Female,4.03
G-51,3952,EEE,Siti Hawa,Male,4.04
G-51,5357,EEE,Sneha Menon,Female,4.15
G-51,5785,CEE,Syed Muneer Bin Shah,Male,4.15
G-51,230,SBS,Tania Tan,Female,4.2
G-51,4663,CCEB,Vera Chen,Female,4.19
G-51,5433,EEE,Victor Liu,Male,4.52
G-51,5237,MSE,Wendy Chan,Female,4.01
G-51,2198,SoH,Yongqiang,Female,4.73
G-51,3308,SoH,Zach Chan,Male,4.15
G-51,855,WKW SCI,Zoe Tan,Female,4.19
G-52,3490,EEE,Aaliyah Tan,Female,4.1
G-52,3797,EEE,Aditi Rao,Female,3.89
G-52,2803,SPMS,Alexis Parker,Female,4.06
G-52,2254,CEE,Amara Zhang,Female,3.89
G-52,2607,SBS,Amelia Garcia,Female,4.15
G-52,4252,SBS,Arjun Choudhury,Male,3.95
G-52,4177,MAE,Arvind Nair,Male,4.17
G-52,2200,MSE,Bethany Zhang,Female,4.02
G-52,247,ASE,Carlos Martinez,Male,4.09
G-52,4518,CoB (NBS),Chau Tran,Male,4.19
G-52,4487,CoE,Cheng Chen,Male,4.03
G-52,3555,CCEB,Daisy Brown,Female,4.06
G-52,4902,ADM,Dongmei,Female,4.1
G-52,231,EEE,Dylan Chan,Male,4
G-52,2381,CCEB,Dylan Scott,Male,4
G-52,1452,EEE,Ella Walker,Female,4.22
G-52,1003,SoH,Fang Yu,Female,4.01
G-52,5906,CCDS,Freddy Martinez,Male,4.02
G-52,349,CCDS,Guixiang,Female,4.05
G-52,5431,CCEB,Han Song Lim,Male,4.2
G-52,1049,NIE,Hannah Reed,Female,4.19
G-52,3902,ADM,Hazel Lim,Female,4.1
G-52,3036,CCDS,Isaiah Brown,Male,3.9
G-52,4560,MSE,Jasmine Wang,Female,4.12
G-52,1461,CoE,Jin Jian Lim,Male,4.15
G-52,2248,CoE,Kairo Wu,Male,4.15
G-52,3905,EEE,Kiera Tan,Female,4.25
G-52,3083,CoB (NBS),Lakshmi Iyer,Female,4.2
G-52,3800,EEE,Layla Wong,Female,3.9
G-52,2133,SSS,Leela Menon,Female,4.03
G-52,2862,SBS,Mingyu,Female,4
G-52,1779,SoH,Misha Binti Noor,Female,4.05
G-52,3737,ASE,Niharika Roy,Female,4.12
G-52,5072,MAE,Nina Li,Female,3.91
G-52,2639,CCEB,Olivia Wu,Female,4.11
G-52,751,WKW SCI,Pei Li,Male,4.52
G-52,5385,NIE,Phoebe Lim,Female,4.2
G-52,2649,EEE,Qingxian,Male,4
G-52,848,CoB (NBS),Ruocong,Female,4.05
G-52,3075,CCEB,Samantha Brown,Female,4
G-52,2665,MAE,Siti Rahman,Female,3.89
G-52,1424,CCDS,Tania Das,Female,3.88
G-52,1473,ASE,Veer Singh,Male,3.88
G-52,2466,MAE,Vinny Rivera,Male,4.08
G-52,4562,CoB (NBS),Xiaoyu Zhang,Female,4.03
G-52,5423,MAE,Yasmin Khan,Female,4.02
G-52,2806,SPMS,Yuan Wei,Male,4.12
G-52,2819,EEE,Yuan Zhang,Male,4.25
G-52,4832,MSE,Yuri Cruz,Male,4
G-52,3144,CoE,Zhi Yi Ng,Male,4.15
G-53,5984,CCDS,Aidan Ong,Male,4.03
G-53,4260,CoB (NBS),Aihua,Female,3.9
G-53,819,WKW SCI,Ashton Yang,Male,4.06
G-53,2415,CEE,Ayden Clark,Male,4.15
G-53,1365,CCEB,Chloe Lin,Female,4.14
G-53,476,SPMS,Dylan King,Male,4.06
G-53,1984,CCEB,Eli Morales,Male,4.22
G-53,3200,CoB (NBS),Emily Mitchell,Female,3.92
G-53,5014,EEE,Fina Rahmawati,Female,4.1
G-53,5281,CCEB,Finn Ramirez,Male,4.18
G-53,4405,CCDS,Gianna Lopez,Female,4.12
G-53,1103,MSE,Grace Walker,Female,4.02
G-53,978,EEE,Grayson Lee,Male,4.02
G-53,12,LKCMedicine,Henry Wood,Male,4.09
G-53,3652,SBS,Hui Xin,Female,4.1
G-53,2026,NIE,Hui Xuan,Female,4.2
G-53,1731,CCEB,Iqra Awan,Female,4.09
G-53,971,CCDS,Jae-Won Oh,Male,4.2
G-53,3904,CCDS,Jessica Wright,Female,4.18
G-53,4959,EEE,Jing Xu,Male,3.89
G-53,5955,CoB (NBS),John Walker,Male,4.02
G-53,2348,CCDS,Kaden Hernandez,Male,4.12
G-53,1040,CoB (NBS),Laxmi Joshi,Female,4.02
G-53,3030,CEE,Liang Gao,Male,4.22
G-53,2354,CCDS,Lijuan,Female,4.15
G-53,1570,SSS,Lola Martinez,Female,4.22
G-53,741,MSE,Maya Perry,Female,4.14
G-53,5115,CCEB,Nadia Binti Rahman,Female,4.04
G-53,4924,SSS,Nadia Binti Zain,Female,4
G-53,5541,CoE,Naina Rani,Female,4.02
G-53,2927,SoH,Nash Wong,Male,3.92
G-53,634,CoB (NBS),Nathan Ong,Male,4.16
G-53,4816,EEE,Neha Singh,Female,4.03
G-53,2396,ASE,Nisha Binti,Female,4.02
G-53,4007,CCDS,Omar Tan,Male,4.05
G-53,5863,EEE,Ophelia Harris,Female,4.06
G-53,3588,CCDS,Riku Saito,Male,4.12
G-53,2669,EEE,Rina Lim,Female,4.15
G-53,4325,ADM,Samir Patel,Male,4.15
G-53,3928,CCEB,Shahid Hussain,Female,4.05
G-53,1001,CoB (NBS),Siena Chang,Female,3.91
G-53,730,MAE,Sulekha Yadav,Female,4.06
G-53,2628,EEE,Tanvi Joshi,Female,4.08
G-53,3754,MSE,Tariq Malik,Male,4.18
G-53,3183,LKCMedicine,Vinny Rivera,Male,4.04
G-53,58,CCDS,Wira Setiawan,Male,4.15
G-53,1420,CCDS,Yao Chen,Female,4.12
G-53,990,CCDS,Zara Kumar,Female,4.08
G-53,87,CoE,Zhang Li,Male,4.1
G-53,2500,NIE,Zhen Zhou,Male,3.8
G-54,833,SSS,Aaliyah Sanders,Female,3.88
G-54,2528,EEE,Aariv Patel,Male,4.04
G-54,4335,CCDS,Aisha Tan,Female,4.02
G-54,3140,CCDS,Akiko Yamashita,Female,4.17
G-54,2641,SoH,Anya Dela Cruz,Female,4.04
G-54,507,CCEB,Aoi Sakamoto,Female,3.88
G-54,1997,MAE,Bradley Wong,Male,4.1
G-54,5473,SSS,Brady Yang,Male,4.19
G-54,388,CCEB,Charlotte Ortiz,Female,4.14
G-54,617,EEE,David Brown,Male,4.2
G-54,1178,CCDS,Derek Tan,Male,4.09
G-54,200,CCDS,Elya Fitria,Female,4.05
G-54,4594,LKCMedicine,Emma Wang,Female,4.15
G-54,5060,CoB (NBS),Fariha Malik,Female,4.09
G-54,5342,CCEB,Haley Santos,Female,4.2
G-54,2676,EEE,Hieu Nguyen,Male,4.1
G-54,4955,WKW SCI,Isaiah Moore,Male,4.14
G-54,4922,CCDS,Jameson Cruz,Male,4.1
G-54,1881,CoB (NBS),Jing Yu,Female,4.27
G-54,5547,CCDS,Jonathan Yang,Male,4.03
G-54,2320,CEE,Jordan Washington,Male,4.19
G-54,2308,EEE,Kaira Singh,Female,4.03
G-54,3871,CoB (NBS),Kayla Brooks,Female,4.04
G-54,5137,EEE,Lena Tan,Female,4.02
G-54,158,CCDS,Liam Yang,Male,4.12
G-54,2621,CCDS,Malcolm Chen,Male,4.18
G-54,136,SPMS,Marcus Turner,Male,4.03
G-54,5109,SoH,Maya Wang,Female,4.06
G-54,1079,ADM,Miranda Wang,Female,4.15
G-54,3121,SPMS,Muhammad Amir,Male,4.15
G-54,3739,SBS,Nabihah Binti Rahman,Female,4.73
G-54,1220,CoE,Piper Reyes,Female,4
G-54,4674,EEE,Pratiwi Sari,Female,4.15
G-54,3604,CCDS,Rameez Khan,Female,4.19
G-54,309,ADM,Rani Kurnia,Female,4.05
G-54,2242,CoB (NBS),Rina Matsumoto,Female,4.2
G-54,1712,EEE,Rohan Joshi,Male,4.05
G-54,5667,SBS,Sandeep Sharma,Male,4.11
G-54,5430,CoE,Sara Lee,Female,4.11
G-54,5353,EEE,Siti Zainab,Female,3.9
G-54,4301,SSS,Sophie Sanders,Female,3.87
G-54,2740,CCEB,Talia Lin,Female,4.1
G-54,2424,CCDS,Tarun Singh,Male,4.14
G-54,4340,SSS,Tina Goh,Female,4.2
G-54,4863,CCDS,Wyatt Cheung,Male,4.22
G-54,756,CoB (NBS),Yasmin Wong,Female,4.03
G-54,1483,CoB (NBS),Yasmine Kwan,Female,4.19
G-54,4584,WKW SCI,Yuri Sokolov,Male,4.17
G-54,4,SBS,Zhang Li,Male,4.25
G-54,5831,MSE,Zhen Wei,Female,4.25
G-55,4706,SoH,Alina Yeo,Female,4.2
G-55,4164,EEE,Anjali Mehta,Female,3.85
G-55,5941,ASE,Ashok Pillai,Male,4.09
G-55,712,SSS,Autumn Powell,Female,4.05
G-55,4152,MAE,Ava Chen,Female,4.2
G-55,4362,CoE,Axel Liu,Male,4.08
G-55,2699,LKCMedicine,Brenda Li,Female,4.05
G-55,694,CoB (NBS),Clara Wu,Female,4.08
G-55,5660,SoH,Connor Murphy,Male,4.11
G-55,2175,EEE,Deepak Kumar,Male,4.09
G-55,5314,CCDS,Dmitry Alekseev,Male,4.18
G-55,3234,SSS,Dylan Anderson,Male,4.05
G-55,1370,SBS,Dylan Ong,Male,4.11
G-55,4965,SPMS,Ella Robinson,Female,3.9
G-55,3102,MSE,Faris Aji,Male,4.15
G-55,755,CoB (NBS),Fatima Syed,Female,4.18
G-55,1281,WKW SCI,Gavin Kim,Male,4.14
G-55,2718,SPMS,Grace Rogers,Female,4.03
G-55,3764,CCEB,Hafizah Binti Rahman,Female,4.25
G-55,144,CEE,Harlan Wu,Male,4.2
G-55,3759,MAE,Irfan Bin Mohd,Male,4
G-55,1571,CoB (NBS),Isabella Rossellini,Female,3.88
G-55,1546,EEE,Kieran Villanueva,Male,4.2
G-55,4002,EEE,Kye Wu,Male,4.2
G-55,3832,SPMS,Lucas Cox,Male,4.15
G-55,3814,CCEB,Ly Nguyen,Female,4.17
G-55,1599,CoE,Mason Carter,Male,4.02
G-55,3723,MAE,Maya Chang,Female,4
G-55,3328,SBS,Nadia Binti Noor,Female,4
G-55,364,SoH,Nadia Rehman,Female,4.2
G-55,3488,EEE,Nguyen Thanh Tam,Female,4.09
G-55,726,EEE,Owen Chen,Male,4.15
G-55,2615,EEE,Priya Sharma,Female,3.95
G-55,5303,SBS,Ray Tan,Male,4.21
G-55,1636,EEE,Saad Khatri,Male,4.09
G-55,5463,CoE,Serena Chen,Female,4.2
G-55,962,MAE,Sushmita Das,Female,4.15
G-55,658,EEE,Talha Ali,Male,4.05
G-55,4852,CoB (NBS),Tessa Bennett,Female,4.1
G-55,3955,CCDS,Thomas Wu,Male,4.09
G-55,405,SoH,Tobias Wu,Male,4.25
G-55,187,EEE,Veronica Zhao,Female,4.12
G-55,4652,EEE,Victor So,Male,4
G-55,1204,SoH,Vladislav Nikiforov,Male,4.05
G-55,4374,EEE,Xavier Lee,Male,4.06
G-55,2837,CCDS,Xavier Salazar,Male,4.12
G-55,4817,EEE,Xiao Mei,Female,4.12
G-55,4337,MAE,Yuri Salazar,Male,4.05
G-55,1769,SoH,Yusuf Bin Ahmad,Male,4
G-55,4122,CoB (NBS),Zain Tran,Male,4.02
G-56,3219,ADM,Aishwarya Rao,Female,4.04
G-56,5486,CCEB,Ananya Bansal,Female,4.11
G-56,5924,EEE,Ashley Castillo,Female,4.21
G-56,4267,CoE,Aubrey Sanchez,Female,4.03
G-56,2489,ADM,Becky Adams,Female,4.03
G-56,4963,CoB (NBS),Bushra Ali,Female,4.05
G-56,1566,CoB (NBS),Cyrus Liu,Male,3.89
G-56,3449,SPMS,Daniel Taylor,Male,4.14
G-56,3479,CoE,Darren Yeo,Male,4.12
G-56,2726,CCDS,Derek Wong,Male,4.08
G-56,428,CoB (NBS),Diana Wong,Female,3.89
G-56,2123,CoB (NBS),Elsie Ward,Female,4.04
G-56,1014,EEE,Fay Wong,Female,4.08
G-56,4454,EEE,Fengyi,Female,4.05
G-56,1263,SBS,Finn Tan,Male,4.18
G-56,5293,SSS,Florence Ong,Female,4.12
G-56,3872,CEE,Floyd Mendoza,Male,4.09
G-56,2506,MAE,Jackson Carter,Male,4.08
G-56,5876,CEE,Jackson Cruz,Male,4.11
G-56,1958,EEE,James Turner,Male,4.08
G-56,936,SoH,Jasmine Lee,Female,4
G-56,4570,CoE,Jasper Green,Male,3.86
G-56,910,NIE,Jing Lin Tan,Male,4.2
G-56,3906,ADM,Kael Huang,Male,4.22
G-56,1180,CoB (NBS),Karla Mendoza,Female,4.08
G-56,3129,CoB (NBS),Keira Tan,Female,3.95
G-56,3305,CCEB,Krishna Kumar,Male,3.95
G-56,5949,EEE,Kylie Hughes,Female,3.89
G-56,1832,CoB (NBS),Lai Thi Ngan,Female,3.92
G-56,1741,SPMS,Lydia Young,Female,4.12
G-56,4018,SPMS,Maya Wong,Female,3.94
G-56,3753,CEE,Mei Xuan Lim,Female,4.1
G-56,2885,CCEB,Nafisa Iqbal,Female,4.22
G-56,1485,EEE,Natalie Ong,Female,4.15
G-56,3064,SPMS,Nguyen Thi An,Female,4.06
G-56,4154,MAE,Nguyen Thi Trang,Female,4
G-56,556,SBS,Nora Simmons,Female,4.01
G-56,387,SSS,Olivia Bell,Female,4
G-56,3938,CCEB,Qinwen,Female,4.1
G-56,4491,SoH,Riya Iyer,Female,4.22
G-56,2493,ASE,Rizal Bin Ibrahim,Male,4.05
G-56,4145,CoB (NBS),Sami Al-Mansoori,Male,4.08
G-56,5819,SoH,Seng Hua Lim,Male,4.3
G-56,5795,WKW SCI,Ulysses Wong,Male,3.9
G-56,3014,LKCMedicine,Wei Lin,Female,4.15
G-56,803,EEE,Wen Lee Tan,Female,4.05
G-56,710,CEE,Yasmine Price,Female,4.03
G-56,1494,CCDS,Yong Chen,Male,4.18
G-56,5238,CCEB,Yuki Tan,Female,4.16
G-56,1508,MAE,Yun Chen,Male,4.01
G-57,5391,EEE,Addison Cooper,Female,4.01
G-57,4950,CCEB,Aiko Yoshida,Female,3.94
G-57,646,SSS,Ananya Das,Female,4.08
G-57,234,MAE,Asha Kakade,Female,4.08
G-57,1920,NIE,Ashok Reddy,Male,3.95
G-57,4730,CoE,Charlotte Chang,Female,4.04
G-57,2557,EEE,Elena Mikhailovna,Female,3.89
G-57,2568,EEE,Ethan Smith,Male,3.89
G-57,157,SoH,Fatimah Omar,Female,4.03
G-57,217,CoB (NBS),Grace Bell,Female,4.01
G-57,1531,EEE,Grayson Lee,Male,4.01
G-57,4171,MAE,Hannah Lee,Female,4.12
G-57,5131,CCEB,Harper Robinson,Female,4.2
G-57,5306,WKW SCI,Harsh Patel,Male,3.89
G-57,3896,NIE,Irfan Bin Zain,Male,4.02
G-57,4136,SPMS,Isha Kapoor,Female,4.02
G-57,2016,MAE,Jaxon Hall,Male,3.9
G-57,1647,MAE,Jenna Tan,Female,4.11
G-57,2667,SoH,Jin Zhi Lim,Male,3.9
G-57,5957,CCDS,Jude Ong,Male,4.12
G-57,3940,MAE,Kaylee Turner,Female,4.02
G-57,2408,CoB (NBS),Leo Santos,Male,4.09
G-57,1886,CCEB,Li Ming,Female,4.05
G-57,420,CCEB,Liang Wei Tan,Female,4.2
G-57,4395,MSE,Lina Zhou,Female,4.2
G-57,3459,CCEB,Lola Wu,Female,4.06
G-57,1703,EEE,Matthew Perez,Male,4.01
G-57,5354,CoE,Maya Bansal,Female,4.02
G-57,518,NIE,Meher Noor,Female,4.17
G-57,4023,CCDS,Nina Ali,Female,4.22
G-57,1772,MAE,Nina Zhang,Female,4.18
G-57,1213,EEE,Noah Murphy,Male,4.15
G-57,1467,CCDS,Oliver Wu,Male,4.17
G-57,4250,CCDS,Pooja Reddy,Female,4.02
G-57,922,MAE,Rajesh Sharma,Male,4.08
G-57,3929,ASE,Rhea Kaur,Female,4.06
G-57,1900,MAE,Riku Yamamoto,Male,4.15
G-57,4489,CCEB,Ritika Das,Female,4.03
G-57,1110,CoB (NBS),Riya Nair,Female,4
G-57,1755,CCDS,Saad Khan,Male,4.09
G-57,4936,SBS,Sadia Javed,Female,3.95
G-57,1849,CCEB,Savannah Thompson,Female,4.02
G-57,4948,MAE,Sofia Ng,Female,4.01
G-57,3134,EEE,Soo-Yeon Park,Female,4.03
G-57,3486,CCDS,Soren Liu,Male,4.04
G-57,4915,EEE,Theo Santos,Male,4.09
G-57,3106,SBS,Tobias Li,Male,4.12
G-57,1208,CEE,Vivek Iyer,Male,4.09
G-57,1258,CCDS,William Stewart,Male,4.11
G-57,1935,ADM,Yuri Viktorov,Male,4.05
G-58,95,CCEB,Abigail Rodriguez,Female,4.02
G-58,4969,CEE,Alvin Tan,Male,4.18
G-58,3785,CCEB,Amani Yusof,Female,4.02
G-58,5967,CoB (NBS),Amina Khan,Female,4.03
G-58,5768,CEE,Binh Nguyen,Male,4.03
G-58,5749,SSS,Charlotte Zhang,Female,4.15
G-58,2406,EEE,Chase Rivera,Male,4.21
G-58,314,SoH,Chen Li,Male,4.15
G-58,939,SBS,Daniel Green,Male,4.52
G-58,2682,MAE,Eli Martinez,Male,3.85
G-58,3614,SSS,Ellie Sanchez,Female,4.01
G-58,3714,CCEB,Emily Davis,Female,4.16
G-58,1999,CEE,Erica Lim,Female,4.2
G-58,5441,EEE,Grace Tan,Female,4.19
G-58,4468,EEE,Graham Tsang,Male,4.23
G-58,4980,EEE,Haarika Reddy,Female,4.15
G-58,5021,CoB (NBS),Indah Tanjung,Female,4.1
G-58,1024,EEE,Jayden Turner,Male,4.08
G-58,2717,CoE,Kavya Iyer,Female,4.14
G-58,964,CoB (NBS),Kien Tran,Male,4.26
G-58,5530,CoE,Kiran Desai,Male,3.9
G-58,1735,SPMS,Lara Smith,Female,4.11
G-58,3071,MSE,Lumina Tsai,Female,3.93
G-58,2095,CoB (NBS),Malcolm Yang,Male,4.11
G-58,2558,CoE,Matthew Thompson,Male,4.23
G-58,2267,EEE,Maya Bennett,Female,4.03
G-58,152,CoB (NBS),Maya Khan,Female,4.05
G-58,1406,CoB (NBS),Meera Choudhury,Female,4.03
G-58,1934,CoB (NBS),Mei Hwa,Female,3.95
G-58,5096,CoE,Owais Tariq,Male,4.01
G-58,4363,SSS,Reina Fujimoto,Female,4.19
G-58,661,SPMS,Riyaz Khan,Male,4.17
G-58,1128,MAE,Rohit Sharma,Male,4.01
G-58,1439,EEE,Ryan Zhao,Male,4.26
G-58,670,MSE,Saanvi Sharma,Female,4.01
G-58,5584,EEE,Sable Lin,Female,4.15
G-58,2532,EEE,Sami Khan,Male,3.93
G-58,1727,SoH,Sari Ningsih,Female,4.25
G-58,4721,CCEB,Sarita Sharma,Female,4.2
G-58,3653,CCDS,Scott Santos,Male,4.05
G-58,3876,CEE,Shalini Reddy,Female,3.85
G-58,296,EEE,Shanaya Chan,Female,4.03
G-58,627,CCDS,Simon Tan,Male,4.1
G-58,3827,CEE,Soren Liu,Male,4.01
G-58,3235,CoB (NBS),Timothy Reed,Male,4.19
G-58,1106,CCDS,Tina Yeo,Female,4.1
G-58,4623,CCDS,Uma Parker,Female,4.52
G-58,3483,SBS,Wei Li,Female,4.12
G-58,3697,MAE,Yasmin Tan,Female,4.05
G-58,4790,SoH,Yvette Chan,Female,4.1
G-59,4813,CEE,Aaron Wu,Male,4.02
G-59,5616,SPMS,Addison Clarke,Female,4.26
G-59,138,CoB (NBS),Alya Binti Rahim,Female,4.52
G-59,985,CCDS,Alyssa Scott,Female,3.94
G-59,4458,NIE,Axel Liu,Male,4.18
G-59,2760,MAE,Bella Brooks,Female,4.02
G-59,1642,CoE,Brayden Young,Male,4.17
G-59,134,CoB (NBS),Chloe Evans,Female,4.25
G-59,3535,SBS,Daisy Cheung,Female,3.96
G-59,5854,CoB (NBS),Dedy Kurniawan,Male,3.85
G-59,2892,SBS,Derek Scott,Male,4
G-59,867,SoH,Eka Ramadhan,Female,4.05
G-59,4662,SPMS,Eli Carter,Male,3.95
G-59,1833,CoB (NBS),Fiona Chang,Female,4.05
G-59,4455,EEE,Gunnar Yang,Male,4.02
G-59,4080,SPMS,Hannah Green,Female,4.08
G-59,5552,CoB (NBS),Hina Malik,Female,4.06
G-59,1575,MAE,Holly Cheung,Female,4
G-59,1559,SSS,Hui Ling,Female,3.92
G-59,2765,SSS,Ivy Thompson,Female,4.19
G-59,5320,EEE,Jasper Ortiz,Male,4.17
G-59,4497,CoB (NBS),Jeremiah Green,Male,4.04
G-59,3884,CCDS,Kang-Soo Lee,Male,4.11
G-59,3084,MAE,Kira Shimizu,Female,4.09
G-59,41,LKCMedicine,Laras Wati,Female,4.73
G-59,3809,CoB (NBS),Lexi Zhao,Female,4.15
G-59,2154,MAE,Lily Huang,Female,4.02
G-59,348,EEE,Madison Murphy,Female,3.86
G-59,4914,CCDS,Miles Lim,Male,4.06
G-59,1334,CoB (NBS),Milo Cruz,Male,4.03
G-59,3374,CCEB,Naim Bin Mohamad,Male,4.05
G-59,1740,WKW SCI,Nasir Ali,Male,4.21
G-59,557,CCDS,Nguyen Thi Mai,Female,3.9
G-59,1138,CCEB,Nia Tsai,Female,4.04
G-59,792,SoH,Opal Wang,Female,4
G-59,201,WKW SCI,Rishi Sharma,Male,4.01
G-59,4125,CCDS,Rizqi Bin Farhan,Male,4
G-59,785,CoB (NBS),Safira Binti Aziz,Female,3.8
G-59,1533,EEE,Sandeep Singh,Male,4.03
G-59,5951,CoB (NBS),Sara Yong,Female,4.05
G-59,1763,CEE,Sofia Yang,Female,4.02
G-59,5630,EEE,Stella James,Female,4.01
G-59,3893,CEE,Tyler Johnson,Male,4.12
G-59,3678,CCEB,Valentina Mikhailova,Female,3.91
G-59,5997,CoB (NBS),Xiang Li,Female,4.2
G-59,1739,CoB (NBS),Ximena Li,Female,4.05
G-59,2183,SSS,Zachary Zhang,Male,4.19
G-59,3912,CoB (NBS),Zane Patel,Male,4.19
G-59,4925,SBS,Zhao Chen,Female,4.09
G-59,709,EEE,Zhou Chen,Male,4.1
G-6,3098,CoB (NBS),Aadhya Patel,Female,4.19
G-6,3915,SSS,Abigail Nelson,Female,4.06
G-6,5070,CoB (NBS),Alyssa Wong,Female,4.18
G-6,1967,CCDS,Angela Zhou,Female,4.19
G-6,1177,CCEB,Anum Malik,Female,4.22
G-6,5167,CEE,Asher Edwards,Male,4.02
G-6,4390,MSE,Aubrey Carter,Female,4.02
G-6,5113,CCDS,Brady Yang,Male,4.15
G-6,2748,CoB (NBS),Brayden Lewis,Male,4.09
G-6,2422,CEE,Cameron Yang,Male,4.08
G-6,4516,LKCMedicine,Claire Ng,Female,4.79
G-6,4345,CoB (NBS),Clara Tan,Female,3.95
G-6,2971,SoH,Diana Ng,Female,3.98
G-6,974,CoE,Dylan Ong,Male,4.1
G-6,5985,CoB (NBS),Elijah Huang,Male,4.03
G-6,3538,SoH,Elliot Wong,Male,4.19
G-6,2090,MSE,Emilio Cruz,Male,4.09
G-6,2402,EEE,Gabriel Howard,Male,4.09
G-6,206,MSE,Hannah Binti Ahmad,Female,4
G-6,1641,SoH,Harper Hall,Female,4.12
G-6,5426,SPMS,Henry Ramirez,Male,4.14
G-6,2939,SoH,Isha Patel,Female,4.04
G-6,798,SPMS,Jade Wibowo,Female,4.2
G-6,4590,NIE,Kendall Yang,Male,4.01
G-6,3079,EEE,Khalid Bin Mohd,Male,4.25
G-6,3285,SBS,Kian Wei Lim,Male,4.05
G-6,416,EEE,Li Wei Tan,Male,4
G-6,4419,SoH,Lianhua,Female,3.85
G-6,4322,CCDS,Lily Zhao,Female,4.22
G-6,1951,CCDS,Madison Clark,Female,4.03
G-6,2774,SSS,Maya Brown,Female,3.95
G-6,4182,EEE,Meera Rao,Female,4.26
G-6,5567,SBS,Mira Zhao,Female,4.26
G-6,1827,SoH,Miranda Chang,Female,4.02
G-6,1310,CCEB,Pauline Fung,Female,4.18
G-6,1610,MAE,Puja Nair,Female,4.11
G-6,1716,SPMS,Rajesh Iyer,Male,4
G-6,2265,CoB (NBS),Ranjit Singh,Male,4.03
G-6,1427,EEE,Rhea Tan,Female,4.22
G-6,1654,NIE,Riya Singh,Female,3.92
G-6,2883,WKW SCI,Ryo Tanaka,Male,4.01
G-6,3891,NIE,Sarah Robinson,Female,3.9
G-6,2938,CoB (NBS),Siti Mariam,Female,4.02
G-6,4343,CoB (NBS),Suresh Nair,Male,3.91
G-6,4311,EEE,Umi Lestari,Female,4.05
G-6,4430,EEE,Vicky Tan,Female,4.22
G-6,1154,EEE,Wei Chen,Male,4
G-6,4257,WKW SCI,Yasmine Tan,Female,4.14
G-6,2455,EEE,Yuki Hoshino,Female,4.22
G-6,1124,CCDS,Yuri Lebedev,Male,4.17
G-60,2915,EEE,Aaron Hall,Male,4.12
G-60,2613,CCDS,Alexander Cox,Male,3.88
G-60,3980,SSS,Aria Liu,Female,4.09
G-60,3741,SPMS,Arjun Kumar,Male,4.48
